booking_id,meal_plan,car_parking_space,room_type,special_requests
TMD15296,Meal Plan 1,0,Room_Type 1,1
TMD15297,Not Selected,0,Room_Type 1,1
TMD15298,Meal Plan 1,0,Room_Type 1,1
TMD15299,Meal Plan 1,0,Room_Type 1,1
TMD15300,Meal Plan 1,0,Room_Type 1,0
TMD15301,Meal Plan 1,0,Room_Type 1,0
TMD15302,Meal Plan 1,0,Room_Type 5,2
TMD15303,Meal Plan 2,0,Room_Type 1,0
TMD15304,Meal Plan 2,0,Room_Type 6,0
TMD15305,Meal Plan 1,0,Room_Type 1,1
TMD15306,Meal Plan 1,0,Room_Type 1,1
TMD15307,Meal Plan 1,0,Room_Type 6,0
TMD15308,Meal Plan 1,0,Room_Type 1,2
TMD15309,Meal Plan 1,0,Room_Type 1,0
TMD15310,Meal Plan 1,0,Room_Type 4,2
TMD15311,Not Selected,0,Room_Type 1,0
TMD15312,Meal Plan 1,0,Room_Type 6,3
TMD15313,Meal Plan 1,0,Room_Type 1,1
TMD15314,Meal Plan 2,0,Room_Type 1,0
TMD15315,Not Selected,0,Room_Type 1,1
TMD15316,Meal Plan 1,0,Room_Type 4,1
TMD15317,Meal Plan 1,0,Room_Type 1,1
TMD15318,Meal Plan 1,0,Room_Type 1,0
TMD15319,Meal Plan 1,0,Room_Type 6,2
TMD15320,Meal Plan 2,0,Room_Type 1,1
TMD15321,Not Selected,0,Room_Type 1,1
TMD15322,Meal Plan 1,0,Room_Type 6,0
TMD15323,Meal Plan 1,0,Room_Type 1,0
TMD15324,Not Selected,0,Room_Type 1,0
TMD15325,Meal Plan 1,0,Room_Type 1,0
TMD15326,Meal Plan 1,0,Room_Type 1,1
TMD15327,Meal Plan 1,0,Room_Type 1,0
TMD15328,Meal Plan 1,0,Room_Type 1,1
TMD15329,Meal Plan 1,0,Room_Type 1,1
TMD15330,Meal Plan 1,0,Room_Type 1,0
TMD15331,Meal Plan 1,0,Room_Type 1,0
TMD15332,Meal Plan 1,0,Room_Type 1,1
TMD15333,Meal Plan 1,0,Room_Type 1,2
TMD15334,Not Selected,0,Room_Type 1,1
TMD15335,Meal Plan 1,0,Room_Type 1,0
TMD15336,Meal Plan 1,0,Room_Type 1,0
TMD15337,Meal Plan 1,0,Room_Type 1,0
TMD15338,Meal Plan 2,0,Room_Type 1,0
TMD15339,Not Selected,0,Room_Type 1,2
TMD15340,Meal Plan 1,0,Room_Type 2,0
TMD15341,Meal Plan 1,0,Room_Type 1,0
TMD15342,Meal Plan 1,0,Room_Type 4,1
TMD15343,Meal Plan 1,1,Room_Type 1,1
TMD15344,Meal Plan 1,0,Room_Type 1,0
TMD15345,Meal Plan 1,0,Room_Type 1,1
TMD15346,Meal Plan 1,0,Room_Type 4,2
TMD15347,Meal Plan 1,0,Room_Type 1,1
TMD15348,Meal Plan 1,0,Room_Type 1,0
TMD15349,Meal Plan 1,0,Room_Type 4,2
TMD15350,Meal Plan 1,0,Room_Type 4,0
TMD15351,Meal Plan 2,0,Room_Type 1,0
TMD15352,Meal Plan 1,0,Room_Type 1,2
TMD15353,Meal Plan 2,0,Room_Type 1,0
TMD15354,Meal Plan 2,0,Room_Type 1,0
TMD15355,Meal Plan 2,0,Room_Type 1,1
TMD15356,Meal Plan 1,0,Room_Type 4,0
TMD15357,Meal Plan 1,0,Room_Type 1,0
TMD15358,Meal Plan 1,0,Room_Type 4,0
TMD15359,Meal Plan 1,0,Room_Type 1,0
TMD15360,Meal Plan 1,0,Room_Type 2,2
TMD15361,Meal Plan 1,0,Room_Type 1,0
TMD15362,Meal Plan 1,0,Room_Type 1,0
TMD15363,Meal Plan 1,0,Room_Type 1,1
TMD15364,Meal Plan 1,0,Room_Type 1,1
TMD15365,Meal Plan 1,0,Room_Type 4,1
TMD15366,Meal Plan 2,0,Room_Type 4,0
TMD15367,Meal Plan 1,0,Room_Type 1,0
TMD15368,Meal Plan 1,0,Room_Type 1,0
TMD15369,Not Selected,0,Room_Type 1,0
TMD15370,Meal Plan 1,0,Room_Type 1,2
TMD15371,Meal Plan 1,0,Room_Type 1,0
TMD15372,Meal Plan 1,0,Room_Type 1,0
TMD15373,Meal Plan 1,0,Room_Type 1,1
TMD15374,Meal Plan 1,0,Room_Type 4,0
TMD15375,Meal Plan 1,0,Room_Type 1,1
TMD15376,Meal Plan 1,0,Room_Type 1,1
TMD15377,Meal Plan 1,0,Room_Type 4,0
TMD15378,Not Selected,0,Room_Type 1,1
TMD15379,Meal Plan 1,0,Room_Type 4,0
TMD15380,Meal Plan 1,0,Room_Type 4,0
TMD15381,Meal Plan 1,0,Room_Type 1,0
TMD15382,Meal Plan 1,0,Room_Type 1,2
TMD15383,Meal Plan 1,0,Room_Type 1,0
TMD15384,Meal Plan 2,0,Room_Type 1,0
TMD15385,Meal Plan 1,0,Room_Type 1,3
TMD15386,Meal Plan 1,0,Room_Type 1,0
TMD15387,Meal Plan 1,0,Room_Type 4,0
TMD15388,Meal Plan 1,0,Room_Type 1,0
TMD15389,Meal Plan 1,0,Room_Type 1,0
TMD15390,Meal Plan 1,0,Room_Type 1,0
TMD15391,Meal Plan 1,0,Room_Type 1,0
TMD15392,Meal Plan 1,0,Room_Type 1,0
TMD15393,Meal Plan 1,0,Room_Type 1,0
TMD15394,Meal Plan 1,0,Room_Type 1,0
TMD15395,Meal Plan 1,0,Room_Type 1,0
TMD15396,Meal Plan 1,0,Room_Type 1,1
TMD15397,Not Selected,0,Room_Type 1,0
TMD15398,Meal Plan 1,0,Room_Type 4,1
TMD15399,Meal Plan 1,0,Room_Type 2,1
TMD15400,Meal Plan 1,0,Room_Type 1,2
TMD15401,Meal Plan 1,0,Room_Type 1,1
TMD15402,Meal Plan 1,0,Room_Type 1,2
TMD15403,Meal Plan 2,0,Room_Type 1,0
TMD15404,Not Selected,0,Room_Type 1,3
TMD15405,Meal Plan 1,0,Room_Type 1,1
TMD15406,Meal Plan 1,0,Room_Type 1,2
TMD15407,Meal Plan 1,0,Room_Type 1,0
TMD15408,Not Selected,0,Room_Type 1,2
TMD15409,Meal Plan 1,0,Room_Type 1,1
TMD15410,Meal Plan 1,0,Room_Type 1,1
TMD15411,Meal Plan 1,0,Room_Type 4,1
TMD15412,Meal Plan 1,0,Room_Type 1,0
TMD15413,Meal Plan 1,0,Room_Type 1,0
TMD15414,Not Selected,0,Room_Type 1,2
TMD15415,Not Selected,0,Room_Type 1,0
TMD15416,Meal Plan 1,0,Room_Type 1,2
TMD15417,Meal Plan 1,0,Room_Type 1,1
TMD15418,Meal Plan 1,0,Room_Type 1,0
TMD15419,Meal Plan 1,0,Room_Type 1,1
TMD15420,Meal Plan 1,0,Room_Type 4,0
TMD15421,Meal Plan 1,0,Room_Type 6,2
TMD15422,Meal Plan 1,0,Room_Type 1,1
TMD15423,Meal Plan 1,0,Room_Type 6,0
TMD15424,Meal Plan 1,0,Room_Type 1,0
TMD15425,Meal Plan 1,0,Room_Type 4,1
TMD15426,Not Selected,0,Room_Type 1,0
TMD15427,Meal Plan 1,0,Room_Type 1,2
TMD15428,Meal Plan 1,0,Room_Type 1,0
TMD15429,Not Selected,0,Room_Type 1,0
TMD15430,Meal Plan 1,0,Room_Type 1,2
TMD15431,Meal Plan 1,0,Room_Type 1,0
TMD15432,Meal Plan 1,0,Room_Type 1,1
TMD15433,Meal Plan 1,0,Room_Type 1,0
TMD15434,Not Selected,0,Room_Type 1,1
TMD15435,Not Selected,0,Room_Type 1,2
TMD15436,Meal Plan 1,0,Room_Type 2,1
TMD15437,Meal Plan 1,0,Room_Type 1,2
TMD15438,Meal Plan 1,0,Room_Type 1,1
TMD15439,Meal Plan 1,0,Room_Type 1,0
TMD15440,Not Selected,1,Room_Type 1,1
TMD15441,Meal Plan 1,0,Room_Type 1,0
TMD15442,Meal Plan 1,0,Room_Type 1,0
TMD15443,Meal Plan 1,0,Room_Type 1,0
TMD15444,Meal Plan 1,0,Room_Type 4,2
TMD15445,Meal Plan 1,0,Room_Type 1,0
TMD15446,Meal Plan 1,0,Room_Type 1,0
TMD15447,Not Selected,0,Room_Type 1,0
TMD15448,Meal Plan 1,0,Room_Type 1,0
TMD15449,Not Selected,0,Room_Type 1,0
TMD15450,Meal Plan 1,1,Room_Type 1,0
TMD15451,Meal Plan 2,0,Room_Type 6,0
TMD15452,Meal Plan 1,0,Room_Type 1,3
TMD15453,Meal Plan 1,0,Room_Type 1,1
TMD15454,Meal Plan 1,0,Room_Type 4,0
TMD15455,Meal Plan 1,0,Room_Type 1,1
TMD15456,Meal Plan 2,0,Room_Type 1,0
TMD15457,Meal Plan 1,0,Room_Type 1,0
TMD15458,Meal Plan 1,0,Room_Type 4,2
TMD15459,Meal Plan 1,0,Room_Type 1,1
TMD15460,Meal Plan 1,0,Room_Type 1,2
TMD15461,Meal Plan 1,0,Room_Type 4,1
TMD15462,Meal Plan 1,0,Room_Type 1,0
TMD15463,Not Selected,0,Room_Type 1,2
TMD15464,Meal Plan 1,1,Room_Type 1,1
TMD15465,Meal Plan 1,0,Room_Type 1,1
TMD15466,Meal Plan 1,0,Room_Type 4,0
TMD15467,Meal Plan 1,0,Room_Type 1,1
TMD15468,Meal Plan 1,0,Room_Type 1,1
TMD15469,Meal Plan 1,0,Room_Type 4,2
TMD15470,Meal Plan 1,0,Room_Type 4,0
TMD15471,Meal Plan 1,0,Room_Type 2,0
TMD15472,Meal Plan 1,0,Room_Type 1,0
TMD15473,Meal Plan 2,0,Room_Type 1,0
TMD15474,Meal Plan 1,0,Room_Type 1,0
TMD15475,Meal Plan 1,0,Room_Type 1,0
TMD15476,Meal Plan 2,0,Room_Type 1,2
TMD15477,Not Selected,0,Room_Type 1,1
TMD15478,Not Selected,0,Room_Type 1,0
TMD15479,Meal Plan 1,0,Room_Type 1,0
TMD15480,Meal Plan 1,0,Room_Type 1,0
TMD15481,Meal Plan 1,0,Room_Type 6,2
TMD15482,Meal Plan 1,0,Room_Type 4,2
TMD15483,Meal Plan 1,0,Room_Type 1,0
TMD15484,Not Selected,0,Room_Type 1,0
TMD15485,Not Selected,0,Room_Type 1,1
TMD15486,Meal Plan 1,0,Room_Type 1,1
TMD15487,Meal Plan 1,0,Room_Type 1,3
TMD15488,Meal Plan 1,0,Room_Type 1,2
TMD15489,Meal Plan 1,0,Room_Type 4,1
TMD15490,Meal Plan 1,0,Room_Type 1,0
TMD15491,Meal Plan 1,0,Room_Type 4,0
TMD15492,Not Selected,0,Room_Type 1,1
TMD15493,Meal Plan 1,0,Room_Type 1,0
TMD15494,Meal Plan 1,0,Room_Type 1,0
TMD15495,Meal Plan 1,0,Room_Type 1,0
TMD15496,Meal Plan 1,0,Room_Type 1,2
TMD15497,Meal Plan 1,0,Room_Type 1,0
TMD15498,Meal Plan 1,0,Room_Type 1,0
TMD15499,Meal Plan 2,0,Room_Type 1,0
TMD15500,Meal Plan 1,0,Room_Type 1,0
TMD15501,Meal Plan 1,0,Room_Type 1,3
TMD15502,Meal Plan 1,0,Room_Type 1,1
TMD15503,Meal Plan 1,0,Room_Type 4,1
TMD15504,Meal Plan 2,0,Room_Type 1,0
TMD15505,Meal Plan 1,0,Room_Type 1,0
TMD15506,Meal Plan 1,1,Room_Type 1,0
TMD15507,Meal Plan 1,0,Room_Type 4,0
TMD15508,Not Selected,0,Room_Type 1,1
TMD15509,Meal Plan 1,1,Room_Type 4,2
TMD15510,Meal Plan 1,0,Room_Type 1,0
TMD15511,Meal Plan 2,0,Room_Type 1,0
TMD15512,Meal Plan 1,0,Room_Type 1,0
TMD15513,Meal Plan 1,0,Room_Type 1,0
TMD15514,Meal Plan 1,0,Room_Type 1,1
TMD15515,Meal Plan 1,0,Room_Type 4,0
TMD15516,Not Selected,0,Room_Type 1,0
TMD15517,Meal Plan 1,0,Room_Type 4,1
TMD15518,Meal Plan 1,0,Room_Type 4,1
TMD15519,Meal Plan 1,0,Room_Type 1,2
TMD15520,Meal Plan 1,0,Room_Type 4,0
TMD15521,Meal Plan 1,0,Room_Type 4,0
TMD15522,Meal Plan 2,0,Room_Type 1,0
TMD15523,Meal Plan 1,0,Room_Type 4,0
TMD15524,Not Selected,0,Room_Type 1,1
TMD15525,Meal Plan 1,0,Room_Type 1,1
TMD15526,Meal Plan 1,0,Room_Type 4,1
TMD15527,Meal Plan 1,0,Room_Type 1,1
TMD15528,Meal Plan 1,0,Room_Type 1,0
TMD15529,Not Selected,0,Room_Type 1,0
TMD15530,Meal Plan 1,0,Room_Type 1,1
TMD15531,Meal Plan 1,0,Room_Type 1,2
TMD15532,Meal Plan 1,0,Room_Type 4,0
TMD15533,Meal Plan 1,0,Room_Type 6,0
TMD15534,Meal Plan 1,0,Room_Type 1,0
TMD15535,Not Selected,0,Room_Type 1,0
TMD15536,Meal Plan 1,0,Room_Type 1,0
TMD15537,Meal Plan 1,0,Room_Type 4,0
TMD15538,Meal Plan 1,0,Room_Type 2,1
TMD15539,Meal Plan 1,0,Room_Type 1,2
TMD15540,Meal Plan 1,0,Room_Type 1,1
TMD15541,Meal Plan 1,0,Room_Type 4,0
TMD15542,Meal Plan 1,1,Room_Type 1,1
TMD15543,Meal Plan 1,0,Room_Type 1,0
TMD15544,Meal Plan 1,0,Room_Type 2,1
TMD15545,Meal Plan 1,0,Room_Type 1,2
TMD15546,Meal Plan 1,0,Room_Type 1,1
TMD15547,Meal Plan 1,1,Room_Type 1,0
TMD15548,Meal Plan 1,0,Room_Type 1,1
TMD15549,Not Selected,0,Room_Type 1,1
TMD15550,Meal Plan 1,0,Room_Type 1,0
TMD15551,Meal Plan 1,0,Room_Type 1,1
TMD15552,Meal Plan 1,0,Room_Type 1,0
TMD15553,Meal Plan 1,0,Room_Type 1,0
TMD15554,Not Selected,1,Room_Type 1,0
TMD15555,Meal Plan 1,1,Room_Type 1,0
TMD15556,Meal Plan 1,0,Room_Type 1,0
TMD15557,Meal Plan 1,0,Room_Type 1,0
TMD15558,Meal Plan 1,0,Room_Type 1,0
TMD15559,Meal Plan 1,0,Room_Type 1,1
TMD15560,Meal Plan 1,0,Room_Type 1,0
TMD15561,Meal Plan 1,0,Room_Type 1,1
TMD15562,Meal Plan 1,0,Room_Type 1,1
TMD15563,Meal Plan 1,0,Room_Type 4,1
TMD15564,Meal Plan 1,0,Room_Type 1,0
TMD15565,Meal Plan 1,0,Room_Type 4,0
TMD15566,Meal Plan 1,0,Room_Type 4,2
TMD15567,Meal Plan 1,1,Room_Type 1,0
TMD15568,Meal Plan 1,0,Room_Type 4,1
TMD15569,Not Selected,0,Room_Type 1,1
TMD15570,Meal Plan 2,0,Room_Type 1,1
TMD15571,Meal Plan 1,0,Room_Type 1,0
TMD15572,Meal Plan 1,0,Room_Type 1,2
TMD15573,Meal Plan 1,0,Room_Type 1,0
TMD15574,Meal Plan 1,0,Room_Type 1,0
TMD15575,Meal Plan 1,0,Room_Type 1,0
TMD15576,Meal Plan 1,0,Room_Type 1,2
TMD15577,Meal Plan 1,0,Room_Type 4,1
TMD15578,Meal Plan 1,0,Room_Type 4,0
TMD15579,Meal Plan 1,0,Room_Type 1,1
TMD15580,Meal Plan 1,0,Room_Type 1,0
TMD15581,Meal Plan 1,0,Room_Type 1,0
TMD15582,Meal Plan 1,0,Room_Type 1,1
TMD15583,Meal Plan 1,0,Room_Type 1,1
TMD15584,Meal Plan 1,0,Room_Type 1,0
TMD15585,Meal Plan 1,0,Room_Type 1,0
TMD15586,Not Selected,0,Room_Type 1,0
TMD15587,Meal Plan 1,0,Room_Type 1,1
TMD15588,Not Selected,0,Room_Type 1,2
TMD15589,Not Selected,0,Room_Type 1,1
TMD15590,Meal Plan 1,0,Room_Type 1,0
TMD15591,Meal Plan 1,0,Room_Type 1,0
TMD15592,Meal Plan 1,0,Room_Type 1,0
TMD15593,Meal Plan 1,0,Room_Type 1,0
TMD15594,Meal Plan 1,0,Room_Type 6,1
TMD15595,Meal Plan 1,0,Room_Type 1,0
TMD15596,Not Selected,0,Room_Type 1,3
TMD15597,Meal Plan 1,0,Room_Type 1,0
TMD15598,Meal Plan 1,0,Room_Type 1,1
TMD15599,Meal Plan 1,0,Room_Type 7,0
TMD15600,Meal Plan 1,0,Room_Type 4,0
TMD15601,Meal Plan 1,0,Room_Type 1,0
TMD15602,Meal Plan 1,0,Room_Type 1,2
TMD15603,Meal Plan 1,0,Room_Type 4,1
TMD15604,Meal Plan 1,0,Room_Type 4,2
TMD15605,Meal Plan 1,0,Room_Type 1,1
TMD15606,Not Selected,0,Room_Type 1,0
TMD15607,Meal Plan 1,0,Room_Type 1,2
TMD15608,Meal Plan 1,0,Room_Type 4,1
TMD15609,Meal Plan 1,1,Room_Type 1,1
TMD15610,Meal Plan 2,0,Room_Type 1,1
TMD15611,Meal Plan 1,0,Room_Type 1,2
TMD15612,Meal Plan 1,0,Room_Type 1,0
TMD15613,Not Selected,0,Room_Type 1,1
TMD15614,Meal Plan 1,0,Room_Type 4,0
TMD15615,Meal Plan 1,0,Room_Type 1,0
TMD15616,Meal Plan 1,0,Room_Type 1,0
TMD15617,Meal Plan 1,0,Room_Type 1,0
TMD15618,Meal Plan 1,0,Room_Type 4,1
TMD15619,Not Selected,0,Room_Type 1,1
TMD15620,Meal Plan 1,0,Room_Type 4,1
TMD15621,Meal Plan 1,0,Room_Type 1,0
TMD15622,Meal Plan 1,0,Room_Type 1,1
TMD15623,Meal Plan 2,0,Room_Type 1,0
TMD15624,Not Selected,0,Room_Type 1,0
TMD15625,Meal Plan 1,0,Room_Type 6,0
TMD15626,Not Selected,0,Room_Type 1,1
TMD15627,Meal Plan 1,0,Room_Type 1,0
TMD15628,Not Selected,0,Room_Type 1,0
TMD15629,Meal Plan 1,0,Room_Type 1,0
TMD15630,Meal Plan 1,0,Room_Type 1,0
TMD15631,Meal Plan 1,0,Room_Type 4,1
TMD15632,Meal Plan 1,0,Room_Type 1,0
TMD15633,Meal Plan 1,0,Room_Type 1,0
TMD15634,Meal Plan 1,0,Room_Type 1,2
TMD15635,Meal Plan 1,0,Room_Type 4,1
TMD15636,Meal Plan 1,1,Room_Type 1,3
TMD15637,Meal Plan 1,0,Room_Type 1,1
TMD15638,Meal Plan 2,0,Room_Type 1,0
TMD15639,Meal Plan 1,0,Room_Type 1,1
TMD15640,Meal Plan 1,0,Room_Type 4,2
TMD15641,Not Selected,0,Room_Type 1,0
TMD15642,Meal Plan 1,0,Room_Type 1,0
TMD15643,Not Selected,0,Room_Type 1,0
TMD15644,Not Selected,0,Room_Type 2,1
TMD15645,Meal Plan 1,0,Room_Type 4,0
TMD15646,Meal Plan 1,0,Room_Type 1,0
TMD15647,Meal Plan 1,0,Room_Type 1,1
TMD15648,Meal Plan 1,0,Room_Type 4,0
TMD15649,Meal Plan 1,0,Room_Type 1,1
TMD15650,Meal Plan 2,0,Room_Type 1,0
TMD15651,Meal Plan 1,0,Room_Type 1,0
TMD15652,Meal Plan 1,0,Room_Type 4,2
TMD15653,Meal Plan 1,0,Room_Type 1,0
TMD15654,Meal Plan 2,0,Room_Type 1,1
TMD15655,Meal Plan 2,0,Room_Type 1,2
TMD15656,Meal Plan 1,0,Room_Type 1,0
TMD15657,Not Selected,0,Room_Type 1,2
TMD15658,Meal Plan 1,0,Room_Type 1,1
TMD15659,Meal Plan 1,0,Room_Type 1,1
TMD15660,Meal Plan 1,0,Room_Type 1,0
TMD15661,Meal Plan 1,0,Room_Type 1,0
TMD15662,Meal Plan 1,0,Room_Type 1,0
TMD15663,Not Selected,0,Room_Type 1,0
TMD15664,Meal Plan 1,0,Room_Type 1,0
TMD15665,Meal Plan 1,0,Room_Type 1,0
TMD15666,Meal Plan 1,0,Room_Type 1,1
TMD15667,Meal Plan 1,0,Room_Type 1,1
TMD15668,Meal Plan 1,0,Room_Type 1,0
TMD15669,Meal Plan 1,0,Room_Type 1,0
TMD15670,Not Selected,0,Room_Type 1,1
TMD15671,Not Selected,0,Room_Type 1,0
TMD15672,Meal Plan 1,0,Room_Type 1,0
TMD15673,Meal Plan 1,0,Room_Type 1,0
TMD15674,Meal Plan 1,0,Room_Type 4,1
TMD15675,Meal Plan 1,0,Room_Type 4,0
TMD15676,Not Selected,1,Room_Type 1,1
TMD15677,Meal Plan 2,0,Room_Type 1,0
TMD15678,Meal Plan 1,0,Room_Type 1,1
TMD15679,Meal Plan 1,0,Room_Type 4,0
TMD15680,Meal Plan 1,0,Room_Type 1,0
TMD15681,Meal Plan 2,0,Room_Type 1,0
TMD15682,Meal Plan 2,0,Room_Type 1,1
TMD15683,Meal Plan 1,0,Room_Type 4,0
TMD15684,Meal Plan 1,0,Room_Type 1,1
TMD15685,Meal Plan 1,0,Room_Type 1,0
TMD15686,Meal Plan 1,1,Room_Type 1,0
TMD15687,Meal Plan 1,0,Room_Type 1,0
TMD15688,Meal Plan 1,0,Room_Type 4,0
TMD15689,Meal Plan 1,0,Room_Type 4,0
TMD15690,Meal Plan 1,0,Room_Type 1,1
TMD15691,Meal Plan 1,0,Room_Type 1,0
TMD15692,Meal Plan 1,0,Room_Type 1,0
TMD15693,Meal Plan 1,0,Room_Type 1,0
TMD15694,Not Selected,0,Room_Type 1,1
TMD15695,Meal Plan 2,0,Room_Type 1,0
TMD15696,Meal Plan 2,0,Room_Type 1,1
TMD15697,Meal Plan 2,0,Room_Type 1,0
TMD15698,Not Selected,0,Room_Type 1,0
TMD15699,Meal Plan 1,0,Room_Type 1,1
TMD15700,Meal Plan 1,0,Room_Type 1,0
TMD15701,Meal Plan 1,0,Room_Type 1,0
TMD15702,Not Selected,0,Room_Type 1,0
TMD15703,Meal Plan 1,0,Room_Type 1,0
TMD15704,Meal Plan 1,0,Room_Type 1,0
TMD15705,Meal Plan 1,0,Room_Type 1,0
TMD15706,Meal Plan 2,0,Room_Type 1,0
TMD15707,Meal Plan 1,0,Room_Type 1,0
TMD15708,Meal Plan 1,0,Room_Type 1,0
TMD15709,Not Selected,0,Room_Type 1,1
TMD15710,Meal Plan 1,0,Room_Type 1,3
TMD15711,Not Selected,0,Room_Type 1,0
TMD15712,Meal Plan 1,0,Room_Type 1,0
TMD15713,Meal Plan 1,0,Room_Type 4,0
TMD15714,Meal Plan 1,0,Room_Type 1,0
TMD15715,Not Selected,0,Room_Type 1,1
TMD15716,Meal Plan 1,0,Room_Type 1,1
TMD15717,Meal Plan 1,0,Room_Type 4,0
TMD15718,Meal Plan 1,0,Room_Type 1,1
TMD15719,Meal Plan 1,0,Room_Type 1,1
TMD15720,Meal Plan 1,0,Room_Type 6,1
TMD15721,Meal Plan 1,0,Room_Type 1,0
TMD15722,Meal Plan 1,0,Room_Type 1,0
TMD15723,Meal Plan 1,1,Room_Type 1,2
TMD15724,Meal Plan 1,0,Room_Type 1,1
TMD15725,Meal Plan 1,0,Room_Type 4,2
TMD15726,Meal Plan 1,0,Room_Type 1,0
TMD15727,Not Selected,0,Room_Type 1,1
TMD15728,Meal Plan 1,0,Room_Type 1,0
TMD15729,Not Selected,0,Room_Type 1,0
TMD15730,Meal Plan 1,0,Room_Type 1,1
TMD15731,Not Selected,0,Room_Type 1,0
TMD15732,Meal Plan 1,0,Room_Type 4,1
TMD15733,Meal Plan 2,0,Room_Type 1,0
TMD15734,Meal Plan 1,0,Room_Type 1,1
TMD15735,Meal Plan 1,0,Room_Type 1,2
TMD15736,Not Selected,0,Room_Type 1,0
TMD15737,Meal Plan 1,0,Room_Type 1,0
TMD15738,Not Selected,0,Room_Type 1,0
TMD15739,Meal Plan 1,0,Room_Type 1,0
TMD15740,Not Selected,0,Room_Type 1,0
TMD15741,Not Selected,0,Room_Type 1,1
TMD15742,Meal Plan 1,0,Room_Type 1,0
TMD15743,Meal Plan 1,0,Room_Type 4,0
TMD15744,Meal Plan 1,0,Room_Type 1,0
TMD15745,Meal Plan 1,0,Room_Type 1,0
TMD15746,Meal Plan 1,0,Room_Type 1,1
TMD15747,Meal Plan 1,0,Room_Type 1,1
TMD15748,Not Selected,0,Room_Type 1,0
TMD15749,Meal Plan 1,0,Room_Type 1,1
TMD15750,Meal Plan 1,0,Room_Type 4,1
TMD15751,Meal Plan 1,0,Room_Type 1,0
TMD15752,Not Selected,0,Room_Type 1,2
TMD15753,Meal Plan 1,0,Room_Type 1,0
TMD15754,Meal Plan 1,0,Room_Type 1,0
TMD15755,Meal Plan 1,0,Room_Type 1,0
TMD15756,Meal Plan 1,0,Room_Type 4,2
TMD15757,Meal Plan 2,0,Room_Type 1,0
TMD15758,Meal Plan 1,0,Room_Type 1,0
TMD15759,Meal Plan 2,0,Room_Type 1,1
TMD15760,Meal Plan 1,0,Room_Type 1,0
TMD15761,Meal Plan 1,0,Room_Type 1,0
TMD15762,Meal Plan 1,1,Room_Type 1,1
TMD15763,Meal Plan 1,0,Room_Type 1,2
TMD15764,Meal Plan 1,0,Room_Type 1,2
TMD15765,Meal Plan 1,0,Room_Type 1,2
TMD15766,Meal Plan 1,0,Room_Type 1,0
TMD15767,Meal Plan 1,0,Room_Type 4,1
TMD15768,Meal Plan 1,0,Room_Type 4,2
TMD15769,Meal Plan 1,0,Room_Type 1,2
TMD15770,Meal Plan 1,0,Room_Type 1,0
TMD15771,Meal Plan 1,0,Room_Type 4,0
TMD15772,Meal Plan 1,0,Room_Type 1,0
TMD15773,Meal Plan 1,0,Room_Type 2,3
TMD15774,Meal Plan 1,0,Room_Type 1,0
TMD15775,Meal Plan 1,0,Room_Type 1,0
TMD15776,Meal Plan 1,0,Room_Type 4,0
TMD15777,Not Selected,0,Room_Type 1,0
TMD15778,Meal Plan 1,0,Room_Type 1,1
TMD15779,Meal Plan 1,0,Room_Type 1,0
TMD15780,Meal Plan 1,0,Room_Type 1,0
TMD15781,Meal Plan 1,0,Room_Type 1,0
TMD15782,Meal Plan 1,0,Room_Type 6,0
TMD15783,Meal Plan 1,1,Room_Type 1,0
TMD15784,Meal Plan 1,0,Room_Type 4,1
TMD15785,Meal Plan 2,0,Room_Type 1,0
TMD15786,Not Selected,0,Room_Type 1,1
TMD15787,Not Selected,0,Room_Type 1,0
TMD15788,Meal Plan 1,0,Room_Type 1,0
TMD15789,Meal Plan 2,0,Room_Type 1,0
TMD15790,Meal Plan 1,0,Room_Type 4,2
TMD15791,Meal Plan 1,0,Room_Type 1,1
TMD15792,Meal Plan 1,0,Room_Type 4,1
TMD15793,Meal Plan 1,0,Room_Type 1,0
TMD15794,Meal Plan 2,0,Room_Type 1,1
TMD15795,Meal Plan 1,0,Room_Type 1,0
TMD15796,Meal Plan 1,0,Room_Type 5,0
TMD15797,Meal Plan 1,0,Room_Type 4,0
TMD15798,Meal Plan 1,0,Room_Type 1,0
TMD15799,Meal Plan 1,0,Room_Type 1,1
TMD15800,Meal Plan 2,0,Room_Type 1,0
TMD15801,Not Selected,0,Room_Type 1,0
TMD15802,Meal Plan 2,0,Room_Type 1,0
TMD15803,Meal Plan 1,0,Room_Type 1,1
TMD15804,Meal Plan 1,0,Room_Type 1,1
TMD15805,Meal Plan 1,0,Room_Type 4,0
TMD15806,Meal Plan 1,0,Room_Type 4,1
TMD15807,Not Selected,0,Room_Type 1,0
TMD15808,Meal Plan 1,0,Room_Type 1,0
TMD15809,Meal Plan 1,0,Room_Type 1,1
TMD15810,Meal Plan 2,0,Room_Type 1,0
TMD15811,Meal Plan 1,1,Room_Type 1,0
TMD15812,Meal Plan 1,1,Room_Type 4,2
TMD15813,Meal Plan 2,0,Room_Type 1,0
TMD15814,Meal Plan 2,0,Room_Type 1,1
TMD15815,Meal Plan 1,0,Room_Type 1,0
TMD15816,Meal Plan 2,0,Room_Type 1,1
TMD15817,Meal Plan 2,0,Room_Type 4,1
TMD15818,Not Selected,0,Room_Type 1,0
TMD15819,Meal Plan 1,0,Room_Type 1,2
TMD15820,Meal Plan 1,0,Room_Type 4,2
