booking_id,customer_id,full_date,year,month,date,weekend_nights,week_nights,duration,avg_euros_per_night
TMD23924,INN23924,2018-09-15,2018,9,15,0,1,1,159
TMD23925,INN23925,2018-06-27,2018,6,27,1,1,2,189.9
TMD23926,INN23926,2018-04-16,2018,4,16,2,1,3,69.92
TMD23927,INN23927,2018-02-20,2018,2,20,2,2,4,60
TMD23928,INN23928,2018-03-17,2018,3,17,1,3,4,12
TMD23929,INN23929,2018-01-02,2018,1,2,2,1,3,109
TMD23930,INN23930,2018-04-27,2018,4,27,1,4,5,162.47
TMD23931,INN23931,2018-07-23,2018,7,23,2,4,6,121.5
TMD23932,INN23932,2018-04-05,2018,4,5,0,4,4,130.05
TMD23933,INN23933,2017-09-18,2017,9,18,0,2,2,101.5
TMD23934,INN23934,2018-05-21,2018,5,21,1,1,2,116.1
TMD23935,INN23935,2017-09-05,2017,9,5,0,1,1,89.25
TMD23936,INN23936,2018-05-06,2018,5,6,0,2,2,81.77
TMD23937,INN23937,2017-10-02,2017,10,2,0,2,2,100
TMD23938,INN23938,2018-01-02,2018,1,2,2,1,3,101
TMD23939,INN23939,2018-10-15,2018,10,15,1,1,2,183.5
TMD23940,INN23940,2018-01-22,2018,1,22,0,1,1,51.97
TMD23941,INN23941,2017-08-14,2017,8,14,0,2,2,109
TMD23942,INN23942,2018-10-28,2018,10,28,1,2,3,109.8
TMD23943,INN23943,2018-06-22,2018,6,22,1,4,5,95
TMD23944,INN23944,2018-06-02,2018,6,2,0,2,2,100
TMD23945,INN23945,2018-07-03,2018,7,3,2,2,4,112.96
TMD23946,INN23946,2017-11-09,2017,11,9,1,1,2,65
TMD23947,INN23947,2018-07-09,2018,7,9,0,1,1,181.7
TMD23948,INN23948,2018-02-07,2018,2,7,2,2,4,91
TMD23949,INN23949,2018-05-04,2018,5,4,0,3,3,80
TMD23950,INN23950,2018-11-20,2018,11,20,2,0,2,90
TMD23951,INN23951,2018-06-11,2018,6,11,2,2,4,80.75
TMD23952,INN23952,2018-04-30,2018,4,30,2,5,7,109.81
TMD23953,INN23953,2018-11-02,2018,11,2,0,1,1,110
TMD23954,INN23954,2018-08-21,2018,8,21,2,1,3,103.5
TMD23955,INN23955,2018-10-23,2018,10,23,2,3,5,83.83
TMD23956,INN23956,2018-09-13,2018,9,13,0,1,1,130
TMD23957,INN23957,2018-10-13,2018,10,13,0,3,3,105
TMD23958,INN23958,2018-09-27,2018,9,27,0,2,2,115.04
TMD23959,INN23959,2017-09-24,2017,9,24,0,2,2,105
TMD23960,INN23960,2018-11-11,2018,11,11,1,2,3,93.6
TMD23961,INN23961,2018-04-20,2018,4,20,0,4,4,114.33
TMD23962,INN23962,2018-11-04,2018,11,4,0,2,2,97.2
TMD23963,INN23963,2017-08-13,2017,8,13,0,1,1,124
TMD23964,INN23964,2018-04-23,2018,4,23,2,3,5,109.65
TMD23965,INN23965,2018-04-12,2018,4,12,0,1,1,99.9
TMD23966,INN23966,2018-09-08,2018,9,8,0,3,3,145.4
TMD23967,INN23967,2018-09-08,2018,9,8,0,1,1,125.1
TMD23968,INN23968,2018-03-04,2018,3,4,1,2,3,65
TMD23969,INN23969,2018-12-02,2018,12,2,0,2,2,75
TMD23970,INN23970,2018-03-12,2018,3,12,2,5,7,73.95
TMD23971,INN23971,2017-10-08,2017,10,8,1,3,4,72.75
TMD23972,INN23972,2017-11-03,2017,11,3,0,4,4,60.75
TMD23973,INN23973,2018-05-20,2018,5,20,2,3,5,78
TMD23974,INN23974,2017-09-18,2017,9,18,0,2,2,109
TMD23975,INN23975,2018-08-13,2018,8,13,2,1,3,94.5
TMD23976,INN23976,2018-10-11,2018,10,11,0,2,2,120
TMD23977,INN23977,2018-09-26,2018,9,26,1,2,3,107
TMD23978,INN23978,2018-04-11,2018,4,11,1,3,4,80.75
TMD23979,INN23979,2018-03-18,2018,3,18,2,2,4,124.1
TMD23980,INN23980,2018-02-11,2018,2,11,0,3,3,93
TMD23981,INN23981,2018-07-10,2018,7,10,2,5,7,96.9
TMD23982,INN23982,2018-10-13,2018,10,13,0,1,1,120
TMD23983,INN23983,2018-09-14,2018,9,14,2,5,7,137.53
TMD23984,INN23984,2018-05-17,2018,5,17,0,4,4,132.6
TMD23985,INN23985,2018-02-28,2018,2,28,2,1,3,60
TMD23986,INN23986,2018-04-05,2018,4,5,0,3,3,129.33
TMD23987,INN23987,2018-04-22,2018,4,22,1,2,3,96.3
TMD23988,INN23988,2018-12-28,2018,12,28,0,1,1,77
TMD23989,INN23989,2018-08-04,2018,8,4,1,3,4,114.75
TMD23990,INN23990,2017-10-26,2017,10,26,1,4,5,113.4
TMD23991,INN23991,2018-02-06,2018,2,6,0,1,1,78.3
TMD23992,INN23992,2017-12-28,2017,12,28,1,1,2,107
TMD23993,INN23993,2018-06-02,2018,6,2,0,2,2,140
TMD23994,INN23994,2017-08-02,2017,8,2,1,0,1,0
TMD23995,INN23995,2018-01-12,2018,1,12,0,4,4,60.29
TMD23996,INN23996,2018-10-21,2018,10,21,0,2,2,119
TMD23997,INN23997,2017-08-29,2017,8,29,2,2,4,80.75
TMD23998,INN23998,2018-10-02,2018,10,2,2,1,3,85
TMD23999,INN23999,2018-03-03,2018,3,3,0,1,1,79
TMD24000,INN24000,2018-11-01,2018,11,1,0,2,2,120
TMD24001,INN24001,2017-10-16,2017,10,16,0,2,2,98.4
TMD24002,INN24002,2018-04-09,2018,4,9,2,3,5,80.75
TMD24003,INN24003,2018-06-24,2018,6,24,0,2,2,95
TMD24004,INN24004,2018-09-06,2018,9,6,0,5,5,137
TMD24005,INN24005,2018-06-05,2018,6,5,2,2,4,100
TMD24006,INN24006,2018-12-16,2018,12,16,1,2,3,79.2
TMD24007,INN24007,2017-09-30,2017,9,30,0,2,2,121
TMD24008,INN24008,2018-05-10,2018,5,10,0,3,3,129
TMD24009,INN24009,2017-08-15,2017,8,15,2,1,3,94.5
TMD24010,INN24010,2018-12-24,2018,12,24,2,2,4,88.4
TMD24011,INN24011,2018-07-18,2018,7,18,1,1,2,105.3
TMD24012,INN24012,2018-09-13,2018,9,13,2,7,9,149.4
TMD24013,INN24013,2018-04-24,2018,4,24,2,5,7,81.73
TMD24014,INN24014,2018-06-26,2018,6,26,2,4,6,136
TMD24015,INN24015,2018-06-24,2018,6,24,0,2,2,115
TMD24016,INN24016,2018-03-04,2018,3,4,0,1,1,131
TMD24017,INN24017,2018-02-08,2018,2,8,1,4,5,60
TMD24018,INN24018,2018-08-13,2018,8,13,2,5,7,143.86
TMD24019,INN24019,2018-09-08,2018,9,8,0,1,1,149.4
TMD24020,INN24020,2018-12-30,2018,12,30,0,1,1,148
TMD24021,INN24021,2018-12-29,2018,12,29,2,6,8,114.98
TMD24022,INN24022,2018-04-11,2018,4,11,3,8,11,95
TMD24023,INN24023,2018-10-15,2018,10,15,2,1,3,115
TMD24024,INN24024,2018-02-11,2018,2,11,0,3,3,65.52
TMD24025,INN24025,2018-04-08,2018,4,8,0,1,1,45
TMD24026,INN24026,2017-09-04,2017,9,4,0,1,1,108
TMD24027,INN24027,2018-06-30,2018,6,30,1,3,4,85
TMD24028,INN24028,2018-11-24,2018,11,24,0,2,2,85.05
TMD24029,INN24029,2017-10-16,2017,10,16,0,2,2,109
TMD24030,INN24030,2018-07-03,2018,7,3,2,1,3,96.3
TMD24031,INN24031,2018-06-10,2018,6,10,1,2,3,90.67
TMD24032,INN24032,2018-05-09,2018,5,9,1,1,2,89
TMD24033,INN24033,2018-05-18,2018,5,18,0,4,4,80.75
TMD24034,INN24034,2017-11-05,2017,11,5,0,3,3,60
TMD24035,INN24035,2018-05-21,2018,5,21,2,1,3,126.4
TMD24036,INN24036,2018-10-02,2018,10,2,2,1,3,85
TMD24037,INN24037,2018-09-04,2018,9,4,2,5,7,127.8
TMD24038,INN24038,2018-09-27,2018,9,27,0,2,2,133
TMD24039,INN24039,2018-03-09,2018,3,9,0,2,2,78.3
TMD24040,INN24040,2017-10-16,2017,10,16,0,2,2,109
TMD24041,INN24041,2018-08-03,2018,8,3,0,4,4,139.95
TMD24042,INN24042,2018-06-08,2018,6,8,0,4,4,115.2
TMD24043,INN24043,2018-10-21,2018,10,21,0,2,2,110.7
TMD24044,INN24044,2018-08-13,2018,8,13,2,4,6,145.2
TMD24045,INN24045,2018-07-08,2018,7,8,2,3,5,96.05
TMD24046,INN24046,2018-07-07,2018,7,7,0,3,3,114.3
TMD24047,INN24047,2018-08-28,2018,8,28,2,1,3,78.25
TMD24048,INN24048,2018-12-26,2018,12,26,3,6,9,68.66
TMD24049,INN24049,2018-04-07,2018,4,7,0,2,2,185.57
TMD24050,INN24050,2017-09-23,2017,9,23,0,3,3,224.67
TMD24051,INN24051,2018-04-06,2018,4,6,0,1,1,75
TMD24052,INN24052,2017-07-30,2017,7,30,1,3,4,68
TMD24053,INN24053,2018-11-12,2018,11,12,2,4,6,99.17
TMD24054,INN24054,2018-12-28,2018,12,28,0,4,4,125.8
TMD24055,INN24055,2018-10-05,2018,10,5,0,1,1,129
TMD24056,INN24056,2018-07-11,2018,7,11,1,3,4,139.95
TMD24057,INN24057,2018-06-19,2018,6,19,2,1,3,76.5
TMD24058,INN24058,2018-08-14,2018,8,14,2,2,4,120.15
TMD24059,INN24059,2018-09-28,2018,9,28,0,2,2,94.25
TMD24060,INN24060,2018-08-12,2018,8,12,0,2,2,112.5
TMD24061,INN24061,2018-06-02,2018,6,2,0,3,3,116.1
TMD24062,INN24062,2017-10-20,2017,10,20,0,3,3,120
TMD24063,INN24063,2018-10-14,2018,10,14,0,2,2,115
TMD24064,INN24064,2018-03-05,2018,3,5,0,1,1,97
TMD24065,INN24065,2018-01-18,2018,1,18,1,1,2,90
TMD24066,INN24066,2017-07-01,2017,7,1,0,2,2,0
TMD24067,INN24067,2017-08-20,2017,8,20,0,2,2,90
TMD24068,INN24068,2018-09-12,2018,9,12,1,0,1,87.01
TMD24069,INN24069,2018-03-16,2018,3,16,1,4,5,74.8
TMD24070,INN24070,2018-11-19,2018,11,19,2,1,3,72
TMD24071,INN24071,2017-11-11,2017,11,11,0,2,2,65
TMD24072,INN24072,2018-12-18,2018,12,18,2,1,3,102.6
TMD24073,INN24073,2018-12-08,2018,12,8,0,3,3,86.4
TMD24074,INN24074,2018-06-02,2018,6,2,0,2,2,140
TMD24075,INN24075,2018-09-09,2018,9,9,1,2,3,90
TMD24076,INN24076,2018-01-12,2018,1,12,0,2,2,69.6
TMD24077,INN24077,2018-04-02,2018,4,2,2,2,4,77.6
TMD24078,INN24078,2017-10-09,2017,10,9,1,2,3,75
TMD24079,INN24079,2018-12-31,2018,12,31,2,2,4,76.08
TMD24080,INN24080,2018-01-08,2018,1,8,0,1,1,67.5
TMD24081,INN24081,2018-05-22,2018,5,22,2,1,3,177
TMD24082,INN24082,2018-03-26,2018,3,26,2,2,4,95.2
TMD24083,INN24083,2018-12-21,2018,12,21,1,4,5,88.4
TMD24084,INN24084,2017-10-19,2017,10,19,1,2,3,75.6
TMD24085,INN24085,2018-10-17,2018,10,17,1,2,3,151.2
TMD24086,INN24086,2018-10-09,2018,10,9,2,3,5,95
TMD24087,INN24087,2018-07-16,2018,7,16,2,5,7,121.37
TMD24088,INN24088,2018-09-01,2018,9,1,0,3,3,122.1
TMD24089,INN24089,2018-03-05,2018,3,5,2,6,8,92.63
TMD24090,INN24090,2018-04-17,2018,4,17,2,1,3,99.3
TMD24091,INN24091,2018-08-06,2018,8,6,0,1,1,114.3
TMD24092,INN24092,2018-02-12,2018,2,12,0,2,2,79
TMD24093,INN24093,2017-12-06,2017,12,6,2,1,3,72.22
TMD24094,INN24094,2018-06-08,2018,6,8,0,4,4,90.65
TMD24095,INN24095,2018-10-30,2018,10,30,2,1,3,79.8
TMD24096,INN24096,2017-08-15,2017,8,15,2,1,3,94.5
TMD24097,INN24097,2018-03-17,2018,3,17,0,1,1,127
TMD24098,INN24098,2018-05-10,2018,5,10,0,3,3,141
TMD24099,INN24099,2018-02-15,2018,2,15,1,3,4,66.22
TMD24100,INN24100,2018-09-26,2018,9,26,1,2,3,75
TMD24101,INN24101,2018-07-16,2018,7,16,2,1,3,118.8
TMD24102,INN24102,2017-07-17,2017,7,17,0,2,2,109
TMD24103,INN24103,2017-09-07,2017,9,7,1,1,2,123.5
TMD24104,INN24104,2018-07-07,2018,7,7,0,1,1,149.4
TMD24105,INN24105,2018-05-05,2018,5,5,0,3,3,100
TMD24106,INN24106,2018-02-26,2018,2,26,0,2,2,80.3
TMD24107,INN24107,2018-08-18,2018,8,18,2,4,6,82.44
TMD24108,INN24108,2018-08-02,2018,8,2,0,2,2,105.3
TMD24109,INN24109,2018-06-17,2018,6,17,0,2,2,95.88
TMD24110,INN24110,2018-02-03,2018,2,3,0,2,2,111
TMD24111,INN24111,2018-07-17,2018,7,17,2,1,3,102.3
TMD24112,INN24112,2018-04-06,2018,4,6,0,4,4,100
TMD24113,INN24113,2018-03-24,2018,3,24,2,3,5,157.25
TMD24114,INN24114,2018-06-12,2018,6,12,2,4,6,120
TMD24115,INN24115,2018-10-13,2018,10,13,0,1,1,102.6
TMD24116,INN24116,2017-10-15,2017,10,15,0,1,1,100
TMD24117,INN24117,2018-07-13,2018,7,13,1,4,5,72.25
TMD24118,INN24118,2018-09-21,2018,9,21,0,2,2,169.38
TMD24119,INN24119,2017-10-02,2017,10,2,0,2,2,100
TMD24120,INN24120,2017-08-11,2017,8,11,0,3,3,67.9
TMD24121,INN24121,2018-02-06,2018,2,6,0,1,1,81
TMD24122,INN24122,2017-09-23,2017,9,23,0,1,1,120
TMD24123,INN24123,2018-02-06,2018,2,6,2,2,4,130
TMD24124,INN24124,2017-10-17,2017,10,17,1,1,2,113.85
TMD24125,INN24125,2017-09-22,2017,9,22,0,2,2,83
TMD24126,INN24126,2018-09-16,2018,9,16,1,2,3,75
TMD24127,INN24127,2018-02-25,2018,2,25,0,1,1,81
TMD24128,INN24128,2018-04-09,2018,4,9,1,1,2,65
TMD24129,INN24129,2018-08-19,2018,8,19,1,2,3,119.7
TMD24130,INN24130,2018-01-28,2018,1,28,1,3,4,130
TMD24131,INN24131,2018-10-08,2018,10,8,2,1,3,139.5
TMD24132,INN24132,2018-03-09,2018,3,9,0,3,3,80
TMD24133,INN24133,2018-12-06,2018,12,6,0,1,1,105
TMD24134,INN24134,2018-06-09,2018,6,9,0,3,3,129
TMD24135,INN24135,2017-09-04,2017,9,4,0,2,2,116
TMD24136,INN24136,2018-12-27,2018,12,27,0,3,3,91.8
TMD24137,INN24137,2018-02-14,2018,2,14,2,2,4,66.57
TMD24138,INN24138,2017-08-21,2017,8,21,0,2,2,106
TMD24139,INN24139,2018-07-27,2018,7,27,0,2,2,135.9
TMD24140,INN24140,2018-11-17,2018,11,17,1,3,4,78.63
TMD24141,INN24141,2018-02-28,2018,2,28,2,1,3,85
TMD24142,INN24142,2017-11-17,2017,11,17,0,1,1,62
TMD24143,INN24143,2018-03-01,2018,3,1,0,2,2,0
TMD24144,INN24144,2018-05-20,2018,5,20,0,2,2,100
TMD24145,INN24145,2018-03-25,2018,3,25,1,2,3,85.5
TMD24146,INN24146,2017-09-18,2017,9,18,0,2,2,80
TMD24147,INN24147,2017-07-29,2017,7,29,0,1,1,0
TMD24148,INN24148,2017-09-14,2017,9,14,1,3,4,74.61
TMD24149,INN24149,2018-10-16,2018,10,16,1,0,1,107.1
TMD24150,INN24150,2018-06-14,2018,6,14,0,3,3,120
TMD24151,INN24151,2018-07-23,2018,7,23,2,5,7,105.3
TMD24152,INN24152,2017-09-30,2017,9,30,0,1,1,90.6
TMD24153,INN24153,2018-08-11,2018,8,11,1,3,4,127.8
TMD24154,INN24154,2018-09-29,2018,9,29,0,1,1,116.1
TMD24155,INN24155,2017-12-10,2017,12,10,0,1,1,65
TMD24156,INN24156,2018-05-19,2018,5,19,0,3,3,140.4
TMD24157,INN24157,2018-08-05,2018,8,5,2,2,4,168.3
TMD24158,INN24158,2018-11-27,2018,11,27,2,3,5,83.2
TMD24159,INN24159,2018-02-15,2018,2,15,1,4,5,115
TMD24160,INN24160,2018-11-23,2018,11,23,0,3,3,79.2
TMD24161,INN24161,2018-04-06,2018,4,6,0,1,1,104
TMD24162,INN24162,2017-10-08,2017,10,8,1,3,4,86
TMD24163,INN24163,2018-05-19,2018,5,19,0,1,1,0
TMD24164,INN24164,2018-07-24,2018,7,24,1,0,1,105.3
TMD24165,INN24165,2018-04-17,2018,4,17,1,0,1,101
TMD24166,INN24166,2017-10-13,2017,10,13,0,3,3,91
TMD24167,INN24167,2017-12-17,2017,12,17,0,2,2,97
TMD24168,INN24168,2018-10-14,2018,10,14,0,1,1,120
TMD24169,INN24169,2018-10-05,2018,10,5,0,2,2,149
TMD24170,INN24170,2018-04-15,2018,4,15,1,2,3,68.04
TMD24171,INN24171,2018-10-13,2018,10,13,0,3,3,95
TMD24172,INN24172,2018-08-23,2018,8,23,0,2,2,117.9
TMD24173,INN24173,2017-10-07,2017,10,7,0,3,3,145
TMD24174,INN24174,2018-11-03,2018,11,3,0,3,3,89
TMD24175,INN24175,2018-01-08,2018,1,8,0,2,2,87
TMD24176,INN24176,2018-08-18,2018,8,18,0,2,2,115
TMD24177,INN24177,2018-06-19,2018,6,19,2,0,2,164.3
TMD24178,INN24178,2018-07-01,2018,7,1,1,2,3,150.3
TMD24179,INN24179,2018-04-21,2018,4,21,0,3,3,94.5
TMD24180,INN24180,2018-06-17,2018,6,17,1,2,3,126.9
TMD24181,INN24181,2018-07-05,2018,7,5,0,5,5,127.8
TMD24182,INN24182,2017-12-04,2017,12,4,1,2,3,58
TMD24183,INN24183,2018-04-03,2018,4,3,2,1,3,87.3
TMD24184,INN24184,2018-04-04,2018,4,4,1,0,1,65
TMD24185,INN24185,2018-05-08,2018,5,8,2,1,3,121.5
TMD24186,INN24186,2018-02-27,2018,2,27,0,1,1,108
TMD24187,INN24187,2018-06-07,2018,6,7,0,2,2,110
TMD24188,INN24188,2018-09-19,2018,9,19,1,2,3,130.5
TMD24189,INN24189,2018-10-03,2018,10,3,1,2,3,85
TMD24190,INN24190,2018-01-14,2018,1,14,0,3,3,1
TMD24191,INN24191,2017-10-28,2017,10,28,0,2,2,0
TMD24192,INN24192,2018-06-14,2018,6,14,0,4,4,126.23
TMD24193,INN24193,2018-08-18,2018,8,18,0,2,2,115
TMD24194,INN24194,2017-08-03,2017,8,3,1,2,3,0
TMD24195,INN24195,2018-04-05,2018,4,5,0,1,1,137
TMD24196,INN24196,2017-12-04,2017,12,4,2,5,7,72.93
TMD24197,INN24197,2018-07-16,2018,7,16,2,5,7,72.25
TMD24198,INN24198,2018-12-16,2018,12,16,0,2,2,88
TMD24199,INN24199,2018-11-08,2018,11,8,0,2,2,142.45
TMD24200,INN24200,2018-10-07,2018,10,7,2,2,4,94.12
TMD24201,INN24201,2018-03-01,2018,3,1,0,1,1,60
TMD24202,INN24202,2018-08-01,2018,8,1,1,3,4,167.1
TMD24203,INN24203,2018-10-25,2018,10,25,0,3,3,123.3
TMD24204,INN24204,2018-04-19,2018,4,19,0,3,3,95
TMD24205,INN24205,2018-11-06,2018,11,6,2,1,3,163.17
TMD24206,INN24206,2017-09-25,2017,9,25,2,2,4,185
TMD24207,INN24207,2017-09-18,2017,9,18,0,1,1,109
TMD24208,INN24208,2018-04-12,2018,4,12,0,1,1,94.5
TMD24209,INN24209,2018-04-22,2018,4,22,0,2,2,119
TMD24210,INN24210,2018-11-13,2018,11,13,2,5,7,64.67
TMD24211,INN24211,2018-06-01,2018,6,1,0,3,3,106.2
TMD24212,INN24212,2018-09-05,2018,9,5,2,5,7,89.14
TMD24213,INN24213,2017-11-02,2017,11,2,1,3,4,95
TMD24214,INN24214,2017-10-02,2017,10,2,0,2,2,100
TMD24215,INN24215,2018-07-07,2018,7,7,0,1,1,79
TMD24216,INN24216,2018-12-08,2018,12,8,0,3,3,81.9
TMD24217,INN24217,2018-01-14,2018,1,14,0,3,3,86.75
TMD24218,INN24218,2018-06-02,2018,6,2,0,2,2,120
TMD24219,INN24219,2018-05-08,2018,5,8,2,3,5,159
TMD24220,INN24220,2018-09-29,2018,9,29,1,3,4,113.4
TMD24221,INN24221,2018-03-12,2018,3,12,2,1,3,78.3
TMD24222,INN24222,2018-04-26,2018,4,26,0,3,3,96
TMD24223,INN24223,2018-05-12,2018,5,12,1,3,4,116.1
TMD24224,INN24224,2017-10-27,2017,10,27,0,3,3,75
TMD24225,INN24225,2018-05-24,2018,5,24,0,2,2,110
TMD24226,INN24226,2018-06-21,2018,6,21,0,1,1,177
TMD24227,INN24227,2018-07-18,2018,7,18,1,2,3,105.3
TMD24228,INN24228,2018-10-09,2018,10,9,1,0,1,132.3
TMD24229,INN24229,2018-12-19,2018,12,19,1,1,2,68
TMD24230,INN24230,2018-06-03,2018,6,3,1,2,3,137.4
TMD24231,INN24231,2018-04-21,2018,4,21,0,1,1,0
TMD24232,INN24232,2018-03-25,2018,3,25,2,2,4,161
TMD24233,INN24233,2018-05-17,2018,5,17,0,2,2,130
TMD24234,INN24234,2018-04-13,2018,4,13,0,1,1,116
TMD24235,INN24235,2017-12-02,2017,12,2,0,1,1,65
TMD24236,INN24236,2018-08-25,2018,8,25,0,3,3,72.25
TMD24237,INN24237,2017-10-28,2017,10,28,0,4,4,62.21
TMD24238,INN24238,2017-07-18,2017,7,18,2,1,3,94.5
TMD24239,INN24239,2018-09-11,2018,9,11,1,0,1,89
TMD24240,INN24240,2018-06-15,2018,6,15,0,2,2,130
TMD24241,INN24241,2018-04-06,2018,4,6,0,1,1,92
TMD24242,INN24242,2018-10-29,2018,10,29,2,1,3,95
TMD24243,INN24243,2017-09-21,2017,9,21,1,1,2,48
TMD24244,INN24244,2018-05-10,2018,5,10,0,3,3,80
TMD24245,INN24245,2018-11-18,2018,11,18,0,2,2,52
TMD24246,INN24246,2018-10-04,2018,10,4,0,3,3,144.67
TMD24247,INN24247,2018-06-10,2018,6,10,1,2,3,90.67
TMD24248,INN24248,2018-05-30,2018,5,30,1,2,3,102.15
TMD24249,INN24249,2018-09-03,2018,9,3,2,3,5,135.9
TMD24250,INN24250,2018-09-23,2018,9,23,1,2,3,159.3
TMD24251,INN24251,2017-10-06,2017,10,6,0,3,3,90
TMD24252,INN24252,2018-07-12,2018,7,12,0,2,2,121.5
TMD24253,INN24253,2018-06-12,2018,6,12,2,4,6,120
TMD24254,INN24254,2018-11-28,2018,11,28,1,1,2,0
TMD24255,INN24255,2018-12-22,2018,12,22,2,3,5,74.8
TMD24256,INN24256,2018-11-29,2018,11,29,0,4,4,74.8
TMD24257,INN24257,2018-07-19,2018,7,19,0,4,4,85
TMD24258,INN24258,2018-05-21,2018,5,21,0,1,1,176
TMD24259,INN24259,2018-05-19,2018,5,19,0,1,1,116.1
TMD24260,INN24260,2018-11-10,2018,11,10,0,1,1,161.1
TMD24261,INN24261,2018-08-01,2018,8,1,1,3,4,154.7
TMD24262,INN24262,2018-02-28,2018,2,28,2,1,3,60
TMD24263,INN24263,2017-07-02,2017,7,2,0,3,3,76.5
TMD24264,INN24264,2018-12-20,2018,12,20,0,1,1,132
TMD24265,INN24265,2018-12-05,2018,12,5,1,2,3,67.91
TMD24266,INN24266,2017-12-30,2017,12,30,1,4,5,111.6
TMD24267,INN24267,2018-03-31,2018,3,31,0,3,3,123.3
TMD24268,INN24268,2018-12-01,2018,12,1,0,3,3,75
TMD24269,INN24269,2018-12-20,2018,12,20,2,5,7,88.4
TMD24270,INN24270,2018-06-06,2018,6,6,1,1,2,115
TMD24271,INN24271,2017-10-01,2017,10,1,0,1,1,120
TMD24272,INN24272,2018-05-19,2018,5,19,1,3,4,100
TMD24273,INN24273,2017-10-07,2017,10,7,0,3,3,196
TMD24274,INN24274,2018-03-24,2018,3,24,0,3,3,174.67
TMD24275,INN24275,2018-12-27,2018,12,27,2,5,7,58.36
TMD24276,INN24276,2018-11-08,2018,11,8,0,4,4,163.63
TMD24277,INN24277,2017-09-18,2017,9,18,0,2,2,109
TMD24278,INN24278,2017-09-19,2017,9,19,2,2,4,94.5
TMD24279,INN24279,2018-03-15,2018,3,15,0,4,4,68.64
TMD24280,INN24280,2017-10-16,2017,10,16,0,2,2,99.45
TMD24281,INN24281,2017-10-31,2017,10,31,2,1,3,78.54
TMD24282,INN24282,2018-04-08,2018,4,8,2,2,4,71.67
TMD24283,INN24283,2017-12-29,2017,12,29,0,4,4,60.25
TMD24284,INN24284,2018-08-23,2018,8,23,2,5,7,152.87
TMD24285,INN24285,2018-11-11,2018,11,11,1,2,3,64.37
TMD24286,INN24286,2018-08-04,2018,8,4,0,1,1,105.3
TMD24287,INN24287,2018-06-09,2018,6,9,0,3,3,109.2
TMD24288,INN24288,2018-10-14,2018,10,14,0,1,1,120
TMD24289,INN24289,2017-07-25,2017,7,25,2,1,3,94.5
TMD24290,INN24290,2018-04-18,2018,4,18,1,4,5,90.54
TMD24291,INN24291,2018-06-12,2018,6,12,2,4,6,120
TMD24292,INN24292,2018-03-08,2018,3,8,2,5,7,81.9
TMD24293,INN24293,2018-05-13,2018,5,13,2,2,4,80.75
TMD24294,INN24294,2018-06-17,2018,6,17,1,2,3,97.71
TMD24295,INN24295,2018-09-28,2018,9,28,0,4,4,0
TMD24296,INN24296,2017-10-09,2017,10,9,0,2,2,117.04
TMD24297,INN24297,2018-08-20,2018,8,20,0,1,1,139
TMD24298,INN24298,2018-04-28,2018,4,28,0,3,3,137.67
TMD24299,INN24299,2018-12-09,2018,12,9,2,7,9,108.2
TMD24300,INN24300,2018-04-29,2018,4,29,0,1,1,65
TMD24301,INN24301,2017-11-12,2017,11,12,0,1,1,0
TMD24302,INN24302,2018-08-17,2018,8,17,0,2,2,168.3
TMD24303,INN24303,2018-11-12,2018,11,12,2,3,5,75.4
TMD24304,INN24304,2018-10-19,2018,10,19,1,4,5,96.3
TMD24305,INN24305,2018-09-23,2018,9,23,2,3,5,129.6
TMD24306,INN24306,2018-06-08,2018,6,8,0,1,1,109
TMD24307,INN24307,2018-07-27,2018,7,27,0,0,0,0
TMD24308,INN24308,2017-11-14,2017,11,14,0,0,0,0
TMD24309,INN24309,2017-11-10,2017,11,10,0,4,4,83.2
TMD24310,INN24310,2018-05-20,2018,5,20,0,2,2,100
TMD24311,INN24311,2018-10-12,2018,10,12,0,2,2,130
TMD24312,INN24312,2018-03-25,2018,3,25,2,2,4,65
TMD24313,INN24313,2017-09-17,2017,9,17,0,2,2,58
TMD24314,INN24314,2018-07-23,2018,7,23,2,1,3,139.9
TMD24315,INN24315,2017-12-03,2017,12,3,1,3,4,72.25
TMD24316,INN24316,2018-11-30,2018,11,30,0,4,4,88.4
TMD24317,INN24317,2018-10-18,2018,10,18,1,5,6,120
TMD24318,INN24318,2018-10-08,2018,10,8,2,1,3,87.12
TMD24319,INN24319,2018-10-06,2018,10,6,1,3,4,85
TMD24320,INN24320,2017-10-12,2017,10,12,1,3,4,100
TMD24321,INN24321,2018-08-10,2018,8,10,0,3,3,86.75
TMD24322,INN24322,2018-09-01,2018,9,1,0,3,3,123.3
TMD24323,INN24323,2018-10-16,2018,10,16,1,0,1,107.1
TMD24324,INN24324,2018-10-26,2018,10,26,0,1,1,95
TMD24325,INN24325,2018-12-24,2018,12,24,2,5,7,130.05
TMD24326,INN24326,2018-08-10,2018,8,10,0,3,3,123.3
TMD24327,INN24327,2018-04-17,2018,4,17,2,0,2,90
TMD24328,INN24328,2017-10-23,2017,10,23,2,2,4,88.5
TMD24329,INN24329,2018-07-03,2018,7,3,4,8,12,138.56
TMD24330,INN24330,2018-05-20,2018,5,20,2,3,5,78
TMD24331,INN24331,2018-08-13,2018,8,13,2,2,4,114.3
TMD24332,INN24332,2018-04-16,2018,4,16,2,2,4,75.76
