ID,n_adults,n_children,marital_status,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,status
INN19496,2,0,Single,323,Offline,0,0,0,Not_Canceled
INN19497,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN19498,2,0,Single,245,Offline,0,0,0,Not_Canceled
INN19499,2,0,Single,4,Online,0,0,0,Not_Canceled
INN19500,2,0,Single,51,Online,0,0,0,Canceled
INN19501,2,1,In relation,113,Online,0,0,0,Not_Canceled
INN19502,2,0,Single,5,Online,0,0,0,Not_Canceled
INN19503,2,2,In relation,36,Online,0,0,0,Not_Canceled
INN19504,3,0,Single,71,Offline,0,0,0,Not_Canceled
INN19505,2,0,Single,290,Online,0,0,0,Not_Canceled
INN19506,2,0,Single,87,Online,0,0,0,Not_Canceled
INN19507,2,0,Single,190,Offline,0,0,0,Not_Canceled
INN19508,3,0,Single,112,Online,0,0,0,Not_Canceled
INN19509,2,0,Single,131,Offline,0,0,0,Not_Canceled
INN19510,2,1,In relation,172,Online,0,0,0,Canceled
INN19511,2,0,Single,43,Offline,0,0,0,Canceled
INN19512,2,0,Single,69,Online,0,0,0,Canceled
INN19513,2,0,Single,188,Online,0,0,0,Not_Canceled
INN19514,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN19515,3,0,Single,15,Offline,0,0,0,Canceled
INN19516,2,0,Single,99,Online,0,0,0,Not_Canceled
INN19517,1,0,Single,2,Offline,0,0,0,Not_Canceled
INN19518,2,0,Single,208,Online,0,0,0,Not_Canceled
INN19519,1,0,Single,7,Online,0,0,0,Not_Canceled
INN19520,2,0,Single,147,Online,0,0,0,Canceled
INN19521,2,0,Single,145,Online,0,0,0,Not_Canceled
INN19522,2,0,Single,80,Online,0,0,0,Not_Canceled
INN19523,2,0,Single,105,Offline,0,0,0,Not_Canceled
INN19524,2,0,Single,146,Online,0,0,0,Canceled
INN19525,2,0,Single,184,Online,0,0,0,Not_Canceled
INN19526,2,0,Single,40,Offline,0,0,0,Canceled
INN19527,2,0,Single,28,Online,0,0,0,Not_Canceled
INN19528,2,0,Single,89,Online,0,0,0,Canceled
INN19529,1,0,Single,124,Online,0,0,0,Not_Canceled
INN19530,2,1,In relation,30,Offline,0,0,0,Canceled
INN19531,2,0,Single,298,Offline,0,0,0,Not_Canceled
INN19532,2,0,Single,17,Online,0,0,0,Not_Canceled
INN19533,3,0,Single,8,Online,0,0,0,Not_Canceled
INN19534,2,0,Single,5,Online,0,0,0,Not_Canceled
INN19535,2,0,Single,205,Online,0,0,0,Not_Canceled
INN19536,1,0,Single,219,Offline,0,0,0,Canceled
INN19537,2,0,Single,14,Online,0,0,0,Not_Canceled
INN19538,1,0,Single,113,Online,0,0,0,Not_Canceled
INN19539,1,0,Single,46,Online,0,0,0,Not_Canceled
INN19540,2,0,Single,152,Online,0,0,0,Not_Canceled
INN19541,2,0,Single,30,Offline,0,0,0,Not_Canceled
INN19542,1,2,In relation,9,Online,0,0,0,Not_Canceled
INN19543,2,0,Single,0,Online,0,0,0,Not_Canceled
INN19544,2,0,Single,159,Online,0,0,0,Canceled
INN19545,2,0,Single,83,Online,0,0,0,Not_Canceled
INN19546,2,0,Single,10,Offline,0,0,0,Not_Canceled
INN19547,2,0,Single,71,Offline,0,0,0,Not_Canceled
INN19548,2,0,Single,134,Offline,0,0,0,Canceled
INN19549,2,0,Single,125,Online,0,0,0,Canceled
INN19550,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN19551,2,0,Single,276,Offline,0,0,0,Canceled
INN19552,1,0,Single,163,Offline,0,0,0,Canceled
INN19553,2,1,In relation,5,Online,0,0,0,Canceled
INN19554,2,0,Single,250,Offline,0,0,0,Canceled
INN19555,2,0,Single,301,Offline,0,0,0,Canceled
INN19556,2,0,Single,305,Offline,0,0,0,Not_Canceled
INN19557,2,0,Single,18,Online,0,0,0,Canceled
INN19558,2,0,Single,7,Online,0,0,0,Not_Canceled
INN19559,3,0,Single,178,Online,0,0,0,Not_Canceled
INN19560,2,2,In relation,54,Online,0,0,0,Not_Canceled
INN19561,2,0,Single,47,Online,0,0,0,Not_Canceled
INN19562,2,0,Single,170,Offline,0,0,0,Not_Canceled
INN19563,2,0,Single,24,Online,0,0,0,Not_Canceled
INN19564,2,0,Single,157,Online,0,0,0,Canceled
INN19565,1,0,Single,44,Offline,0,0,0,Canceled
INN19566,2,0,Single,0,Online,0,0,0,Canceled
INN19567,2,0,Single,0,Complementary,0,0,0,Not_Canceled
INN19568,2,0,Single,43,Online,0,0,0,Not_Canceled
INN19569,2,0,Single,6,Online,0,0,0,Not_Canceled
INN19570,2,0,Single,50,Online,0,0,0,Canceled
INN19571,2,0,Single,35,Online,0,0,0,Not_Canceled
INN19572,2,2,In relation,19,Offline,0,0,0,Not_Canceled
INN19573,2,0,Single,96,Offline,0,0,0,Canceled
INN19574,2,2,In relation,85,Online,0,0,0,Not_Canceled
INN19575,1,0,Single,15,Corporate,0,0,0,Canceled
INN19576,2,0,Single,256,Offline,0,0,0,Not_Canceled
INN19577,2,0,Single,37,Online,0,0,0,Not_Canceled
INN19578,2,0,Single,110,Offline,0,0,0,Not_Canceled
INN19579,2,0,Single,15,Online,0,0,0,Not_Canceled
INN19580,3,0,Single,92,Offline,0,0,0,Not_Canceled
INN19581,2,0,Single,221,Online,0,0,0,Not_Canceled
INN19582,2,0,Single,8,Complementary,0,0,0,Canceled
INN19583,2,0,Single,34,Offline,0,0,0,Not_Canceled
INN19584,1,0,Single,8,Aviation,0,0,0,Not_Canceled
INN19585,2,0,Single,152,Online,0,0,0,Canceled
INN19586,2,0,Single,67,Offline,0,0,0,Not_Canceled
INN19587,1,0,Single,64,Corporate,0,0,0,Not_Canceled
INN19588,3,0,Single,80,Online,0,0,0,Canceled
INN19589,2,0,Single,186,Online,0,0,0,Canceled
INN19590,2,0,Single,87,Online,0,0,0,Canceled
INN19591,2,0,Single,86,Online,0,0,0,Not_Canceled
INN19592,2,0,Single,4,Corporate,0,0,0,Not_Canceled
INN19593,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN19594,1,0,Single,0,Corporate,0,0,0,Not_Canceled
INN19595,2,0,Single,209,Online,0,0,0,Canceled
INN19596,2,0,Single,18,Online,0,0,0,Canceled
INN19597,2,0,Single,0,Online,0,0,0,Not_Canceled
INN19598,2,0,Single,121,Offline,0,0,0,Not_Canceled
INN19599,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN19600,2,0,Single,62,Online,0,0,0,Canceled
INN19601,2,0,Single,58,Offline,0,0,0,Not_Canceled
INN19602,3,0,Single,100,Online,0,0,0,Canceled
INN19603,1,0,Single,6,Online,0,0,0,Canceled
INN19604,2,0,Single,38,Online,0,0,0,Not_Canceled
INN19605,1,0,Single,24,Online,0,0,0,Not_Canceled
INN19606,2,1,In relation,17,Online,0,0,0,Not_Canceled
INN19607,2,0,Single,213,Online,0,0,0,Not_Canceled
INN19608,2,0,Single,63,Online,0,0,0,Not_Canceled
INN19609,2,0,Single,84,Offline,0,0,0,Canceled
INN19610,2,0,Single,193,Offline,0,0,0,Not_Canceled
INN19611,2,0,Single,8,Online,0,0,0,Not_Canceled
INN19612,1,0,Single,69,Offline,0,0,0,Canceled
INN19613,2,0,Single,112,Online,0,0,0,Not_Canceled
INN19614,2,0,Single,32,Online,0,0,0,Not_Canceled
INN19615,2,0,Single,268,Offline,0,0,0,Not_Canceled
INN19616,2,0,Single,104,Online,0,0,0,Canceled
INN19617,2,0,Single,54,Online,0,0,0,Not_Canceled
INN19618,3,0,Single,6,Online,0,0,0,Canceled
INN19619,2,2,In relation,56,Online,0,0,0,Not_Canceled
INN19620,2,0,Single,63,Online,0,0,0,Not_Canceled
INN19621,3,0,Single,55,Online,0,0,0,Not_Canceled
INN19622,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN19623,2,0,Single,8,Online,0,0,0,Canceled
INN19624,2,0,Single,145,Online,0,0,0,Not_Canceled
INN19625,1,0,Single,6,Online,0,0,0,Canceled
INN19626,2,0,Single,14,Offline,0,0,0,Not_Canceled
INN19627,2,0,Single,177,Online,0,0,0,Canceled
INN19628,2,0,Single,18,Online,0,0,0,Not_Canceled
INN19629,2,0,Single,69,Online,0,0,0,Canceled
INN19630,2,0,Single,111,Online,0,0,0,Not_Canceled
INN19631,2,0,Single,11,Online,0,0,0,Canceled
INN19632,2,0,Single,66,Online,0,0,0,Not_Canceled
INN19633,1,0,Single,155,Online,0,0,0,Not_Canceled
INN00250,1,0,Single,0,Online,1,0,3,Not_Canceled
INN19635,2,0,Single,1,Online,0,0,0,Not_Canceled
INN19636,2,0,Single,2,Complementary,0,0,0,Not_Canceled
INN19637,2,1,In relation,33,Online,0,0,0,Canceled
INN19638,2,0,Single,99,Online,0,0,0,Canceled
INN19639,2,1,In relation,103,Offline,0,0,0,Not_Canceled
INN19640,2,0,Single,135,Online,0,0,0,Not_Canceled
INN19641,2,0,Single,75,Offline,0,0,0,Not_Canceled
INN19642,2,0,Single,0,Online,0,0,0,Not_Canceled
INN19643,2,0,Single,233,Offline,0,0,0,Not_Canceled
INN19644,2,0,Single,113,Offline,0,0,0,Not_Canceled
INN19645,2,0,Single,277,Offline,0,0,0,Canceled
INN19646,2,0,Single,252,Online,0,0,0,Canceled
INN19647,2,0,Single,190,Online,0,0,0,Not_Canceled
INN19648,1,0,Single,2,Online,0,0,0,Canceled
INN19649,1,0,Single,2,Corporate,0,0,0,Not_Canceled
INN19650,1,0,Single,59,Online,0,0,0,Canceled
INN19651,2,0,Single,157,Online,0,0,0,Not_Canceled
INN19652,2,0,Single,18,Online,0,0,0,Not_Canceled
INN19653,2,1,In relation,93,Online,0,0,0,Not_Canceled
INN19654,3,0,Single,50,Online,0,0,0,Not_Canceled
INN19655,2,0,Single,104,Online,0,0,0,Not_Canceled
INN19656,2,0,Single,257,Offline,0,0,0,Canceled
INN19657,2,0,Single,101,Online,0,0,0,Not_Canceled
INN19658,2,0,Single,195,Online,0,0,0,Not_Canceled
INN19659,2,0,Single,228,Online,0,0,0,Canceled
INN19660,2,0,Single,3,Online,0,0,0,Not_Canceled
INN19661,2,0,Single,5,Offline,0,0,0,Not_Canceled
INN19662,2,0,Single,135,Online,0,0,0,Not_Canceled
INN19663,1,0,Single,181,Online,0,0,0,Not_Canceled
INN19664,2,0,Single,18,Online,0,0,0,Not_Canceled
INN19665,2,1,In relation,1,Online,0,0,0,Canceled
INN19666,2,0,Single,72,Online,0,0,0,Not_Canceled
INN19667,2,0,Single,13,Offline,0,0,0,Not_Canceled
INN19668,2,0,Single,174,Offline,0,0,0,Not_Canceled
INN19669,2,0,Single,75,Offline,0,0,0,Canceled
INN19670,2,0,Single,5,Online,0,0,0,Canceled
INN19671,1,0,Single,69,Offline,0,0,0,Not_Canceled
INN19672,2,0,Single,1,Online,0,0,0,Not_Canceled
INN19673,2,1,In relation,68,Offline,0,0,0,Not_Canceled
INN19674,2,0,Single,42,Online,0,0,0,Canceled
INN19675,1,0,Single,164,Offline,0,0,0,Canceled
INN19676,2,0,Single,48,Offline,0,0,0,Canceled
INN19677,2,0,Single,180,Offline,0,0,0,Not_Canceled
INN19678,2,0,Single,4,Online,0,0,0,Not_Canceled
INN19679,2,0,Single,47,Offline,0,0,0,Canceled
INN19680,1,0,Single,188,Offline,0,0,0,Canceled
INN19681,2,0,Single,35,Online,0,0,0,Not_Canceled
INN19682,2,0,Single,161,Offline,0,0,0,Not_Canceled
INN19683,2,0,Single,75,Online,0,0,0,Canceled
INN19684,2,0,Single,7,Online,0,0,0,Canceled
INN19685,2,0,Single,5,Online,0,0,0,Canceled
INN19686,2,0,Single,322,Offline,0,0,0,Not_Canceled
INN19687,2,1,In relation,35,Online,0,0,0,Canceled
INN19688,3,0,Single,8,Offline,0,0,0,Not_Canceled
INN19689,1,0,Single,256,Offline,0,0,0,Not_Canceled
INN19690,2,0,Single,179,Online,0,0,0,Canceled
INN19691,1,0,Single,10,Online,0,0,0,Canceled
INN19692,3,0,Single,1,Online,0,0,0,Not_Canceled
INN19693,2,0,Single,13,Online,0,0,0,Not_Canceled
INN19694,2,0,Single,136,Online,0,0,0,Not_Canceled
INN19695,2,0,Single,223,Online,0,0,0,Not_Canceled
INN19696,3,0,Single,70,Online,0,0,0,Not_Canceled
INN19697,2,0,Single,45,Offline,0,0,0,Not_Canceled
INN19698,2,0,Single,34,Online,0,0,0,Not_Canceled
INN19699,2,0,Single,31,Online,0,0,0,Not_Canceled
INN19700,1,0,Single,188,Offline,0,0,0,Not_Canceled
INN19701,2,0,Single,111,Online,0,0,0,Not_Canceled
INN19702,2,0,Single,159,Offline,0,0,0,Not_Canceled
INN19703,2,0,Single,77,Online,0,0,0,Not_Canceled
INN19704,1,0,Single,4,Online,0,0,0,Not_Canceled
INN19705,2,0,Single,34,Online,0,0,0,Not_Canceled
INN19706,1,0,Single,62,Online,0,0,0,Canceled
INN19707,2,0,Single,100,Offline,0,0,0,Canceled
INN19708,1,0,Single,20,Online,0,0,0,Not_Canceled
INN19709,2,0,Single,3,Online,0,0,0,Not_Canceled
INN19710,2,0,Single,92,Offline,0,0,0,Not_Canceled
INN19711,2,0,Single,88,Corporate,0,0,0,Not_Canceled
INN19712,2,0,Single,1,Online,0,0,0,Not_Canceled
INN19713,2,2,In relation,32,Online,0,0,0,Not_Canceled
INN19714,2,0,Single,88,Offline,0,0,0,Not_Canceled
INN19715,2,0,Single,189,Online,0,0,0,Canceled
INN19716,1,0,Single,0,Corporate,0,0,0,Not_Canceled
INN19717,2,0,Single,3,Online,0,0,0,Not_Canceled
INN19718,2,0,Single,16,Online,0,0,0,Not_Canceled
INN19719,2,0,Single,50,Online,0,0,0,Not_Canceled
INN19720,2,0,Single,89,Online,0,0,0,Not_Canceled
INN19721,2,0,Single,31,Offline,0,0,0,Not_Canceled
INN19722,1,2,In relation,30,Online,0,0,0,Not_Canceled
INN19723,2,0,Single,146,Offline,0,0,0,Not_Canceled
INN19724,2,0,Single,35,Offline,0,0,0,Not_Canceled
INN19725,2,0,Single,139,Online,0,0,0,Not_Canceled
INN19726,1,0,Single,85,Corporate,0,0,0,Not_Canceled
INN19727,2,0,Single,178,Online,0,0,0,Not_Canceled
INN19728,1,0,Single,3,Online,0,0,0,Not_Canceled
INN19729,2,0,Single,2,Online,0,0,0,Not_Canceled
INN19730,2,0,Single,97,Offline,0,0,0,Not_Canceled
INN19731,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN19732,2,0,Single,137,Online,0,0,0,Not_Canceled
INN19733,2,0,Single,76,Online,0,0,0,Not_Canceled
INN19734,2,0,Single,0,Online,0,0,0,Not_Canceled
INN19735,1,0,Single,3,Complementary,0,0,0,Not_Canceled
INN19736,2,0,Single,83,Online,0,0,0,Canceled
INN19737,2,0,Single,63,Offline,0,0,0,Canceled
INN19738,2,0,Single,8,Online,0,0,0,Not_Canceled
INN19739,3,0,Single,6,Online,0,0,0,Not_Canceled
INN19740,3,0,Single,15,Online,0,0,0,Not_Canceled
INN19741,2,0,Single,124,Online,0,0,0,Not_Canceled
INN19742,2,0,Single,233,Offline,0,0,0,Not_Canceled
INN19743,2,0,Single,317,Offline,0,0,0,Not_Canceled
INN19744,1,0,Single,219,Offline,0,0,0,Not_Canceled
INN19745,3,0,Single,25,Online,0,0,0,Not_Canceled
INN19746,1,0,Single,31,Online,0,0,0,Not_Canceled
INN19747,2,0,Single,25,Offline,0,0,0,Canceled
INN19748,1,0,Single,88,Offline,0,0,0,Not_Canceled
INN19749,2,0,Single,15,Online,0,0,0,Not_Canceled
INN19750,2,0,Single,148,Online,0,0,0,Canceled
INN19751,2,0,Single,17,Corporate,0,0,0,Not_Canceled
INN19752,2,0,Single,273,Offline,0,0,0,Not_Canceled
INN19753,1,0,Single,180,Offline,0,0,0,Canceled
INN19754,2,0,Single,116,Online,0,0,0,Not_Canceled
INN19755,1,0,Single,1,Aviation,0,0,0,Not_Canceled
INN19756,2,0,Single,192,Offline,0,0,0,Not_Canceled
INN19757,2,0,Single,17,Online,0,0,0,Not_Canceled
INN19758,2,0,Single,14,Online,0,0,0,Not_Canceled
INN19759,2,0,Single,346,Offline,0,0,0,Canceled
INN19760,2,0,Single,19,Offline,0,0,0,Canceled
INN19761,2,0,Single,104,Offline,0,0,0,Not_Canceled
INN19762,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN19763,2,0,Single,93,Offline,0,0,0,Not_Canceled
INN19764,2,0,Single,377,Offline,0,0,0,Not_Canceled
INN19765,2,0,Single,19,Online,0,0,0,Not_Canceled
INN19766,2,0,Single,3,Online,0,0,0,Not_Canceled
INN19767,1,0,Single,37,Offline,0,0,0,Not_Canceled
INN19768,1,0,Single,71,Offline,0,0,0,Not_Canceled
INN19769,2,0,Single,136,Online,0,0,0,Not_Canceled
INN19770,2,0,Single,23,Online,0,0,0,Not_Canceled
INN19771,2,0,Single,166,Online,0,0,0,Not_Canceled
INN19772,2,0,Single,247,Offline,0,0,0,Not_Canceled
INN19773,2,0,Single,213,Online,0,0,0,Not_Canceled
INN19774,2,0,Single,36,Online,0,0,0,Not_Canceled
INN19775,2,0,Single,42,Online,0,0,0,Not_Canceled
INN19776,2,0,Single,72,Offline,0,0,0,Not_Canceled
INN19777,2,0,Single,304,Offline,0,0,0,Not_Canceled
INN19778,2,0,Single,30,Online,0,0,0,Not_Canceled
INN19779,1,0,Single,3,Online,0,0,0,Not_Canceled
INN19780,3,0,Single,8,Online,0,0,0,Not_Canceled
INN19781,1,0,Single,33,Online,0,0,0,Not_Canceled
INN19782,2,0,Single,105,Online,0,0,0,Not_Canceled
INN19783,2,0,Single,1,Online,0,0,0,Not_Canceled
INN19784,2,0,Single,54,Online,0,0,0,Not_Canceled
INN19785,2,1,In relation,62,Online,0,0,0,Not_Canceled
INN19786,2,0,Single,66,Offline,0,0,0,Not_Canceled
INN19787,2,0,Single,150,Online,0,0,0,Not_Canceled
INN19788,2,0,Single,346,Offline,0,0,0,Not_Canceled
INN19789,2,0,Single,8,Online,0,0,0,Canceled
INN19790,2,0,Single,61,Offline,0,0,0,Canceled
INN19791,2,0,Single,211,Offline,0,0,0,Not_Canceled
INN19792,1,0,Single,26,Online,0,0,0,Canceled
INN19793,2,0,Single,195,Online,0,0,0,Canceled
INN19794,1,0,Single,66,Online,0,0,0,Canceled
INN19795,2,0,Single,177,Online,0,0,0,Not_Canceled
INN19796,1,0,Single,298,Offline,0,0,0,Not_Canceled
INN19797,2,0,Single,47,Online,0,0,0,Not_Canceled
INN19798,2,0,Single,1,Offline,0,0,0,Not_Canceled
INN19799,2,0,Single,195,Offline,0,0,0,Not_Canceled
INN19800,2,0,Single,44,Offline,0,0,0,Canceled
INN19801,3,0,Single,148,Online,0,0,0,Canceled
INN19802,2,0,Single,184,Online,0,0,0,Not_Canceled
INN19803,2,0,Single,145,Offline,0,0,0,Not_Canceled
INN19804,1,0,Single,7,Corporate,0,0,0,Not_Canceled
INN19805,2,0,Single,17,Online,0,0,0,Not_Canceled
INN19806,0,2,In relation,7,Online,0,0,0,Canceled
INN19807,1,0,Single,37,Online,0,0,0,Not_Canceled
INN19808,2,0,Single,54,Online,0,0,0,Not_Canceled
INN19809,2,0,Single,10,Online,0,0,0,Canceled
INN19810,2,0,Single,3,Aviation,0,0,0,Canceled
INN19811,2,0,Single,23,Offline,0,0,0,Not_Canceled
INN19812,2,0,Single,69,Online,0,0,0,Not_Canceled
INN19813,2,0,Single,346,Offline,0,0,0,Canceled
INN19814,2,0,Single,41,Online,0,0,0,Canceled
INN19815,2,0,Single,56,Offline,0,0,0,Not_Canceled
INN19816,2,0,Single,2,Online,0,0,0,Canceled
INN19817,2,0,Single,40,Online,0,0,0,Not_Canceled
INN19818,2,0,Single,45,Offline,0,0,0,Not_Canceled
INN19819,3,0,Single,50,Online,0,0,0,Not_Canceled
INN19820,2,0,Single,124,Offline,0,0,0,Not_Canceled
INN19821,2,0,Single,169,Online,0,0,0,Not_Canceled
INN19822,2,0,Single,117,Online,0,0,0,Not_Canceled
INN19823,2,0,Single,336,Offline,0,0,0,Not_Canceled
INN19824,2,0,Single,13,Online,0,0,0,Not_Canceled
INN19825,2,0,Single,122,Online,0,0,0,Not_Canceled
INN19826,1,0,Single,2,Online,0,0,0,Canceled
INN19827,2,0,Single,104,Offline,0,0,0,Canceled
INN19828,3,0,Single,145,Online,0,0,0,Not_Canceled
INN19829,2,0,Single,36,Online,0,0,0,Canceled
INN19830,2,0,Single,2,Online,0,0,0,Not_Canceled
INN19831,2,1,In relation,4,Online,0,0,0,Canceled
INN19832,1,0,Single,271,Offline,0,0,0,Not_Canceled
INN19833,2,0,Single,177,Online,0,0,0,Not_Canceled
INN19834,3,0,Single,166,Online,0,0,0,Not_Canceled
INN19835,2,0,Single,5,Online,0,0,0,Canceled
INN19836,2,0,Single,42,Offline,0,0,0,Not_Canceled
INN19837,2,0,Single,11,Online,0,0,0,Canceled
INN19838,2,0,Single,2,Online,0,0,0,Canceled
INN19839,2,0,Single,181,Online,0,0,0,Not_Canceled
INN19840,2,0,Single,304,Offline,0,0,0,Canceled
INN19841,2,0,Single,44,Online,0,0,0,Canceled
INN00341,1,0,Single,0,Online,1,0,1,Not_Canceled
INN19843,1,0,Single,69,Offline,0,0,0,Not_Canceled
INN19844,1,0,Single,54,Offline,0,0,0,Canceled
INN19845,2,0,Single,251,Online,0,0,0,Not_Canceled
INN19846,3,0,Single,36,Online,0,0,0,Canceled
INN19847,2,1,In relation,45,Online,0,0,0,Not_Canceled
INN19848,1,0,Single,18,Online,0,0,0,Canceled
INN19849,2,0,Single,159,Offline,0,0,0,Not_Canceled
INN19850,2,0,Single,11,Online,0,0,0,Not_Canceled
INN19851,2,0,Single,29,Online,0,0,0,Not_Canceled
INN19852,2,0,Single,45,Online,0,0,0,Not_Canceled
INN19853,2,0,Single,130,Online,0,0,0,Not_Canceled
INN19854,2,0,Single,89,Online,0,0,0,Not_Canceled
INN19855,1,0,Single,4,Complementary,0,0,0,Not_Canceled
INN19856,2,0,Single,17,Online,0,0,0,Not_Canceled
INN19857,2,0,Single,6,Online,0,0,0,Not_Canceled
INN19858,2,0,Single,16,Online,0,0,0,Not_Canceled
INN19859,2,0,Single,150,Offline,0,0,0,Canceled
INN19860,1,0,Single,4,Offline,0,0,0,Canceled
INN19861,2,1,In relation,131,Online,0,0,0,Canceled
INN19862,2,0,Single,418,Offline,0,0,0,Not_Canceled
INN19863,2,0,Single,2,Online,0,0,0,Not_Canceled
INN19864,2,0,Single,265,Offline,0,0,0,Not_Canceled
INN19865,2,0,Single,32,Offline,0,0,0,Not_Canceled
INN19866,3,0,Single,14,Online,0,0,0,Not_Canceled
INN19867,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN19868,2,0,Single,66,Online,0,0,0,Not_Canceled
INN19869,2,0,Single,0,Online,0,0,0,Not_Canceled
INN19870,2,0,Single,256,Online,0,0,0,Not_Canceled
INN19871,2,0,Single,100,Offline,0,0,0,Canceled
INN19872,2,0,Single,11,Online,0,0,0,Not_Canceled
INN19873,2,0,Single,322,Offline,0,0,0,Not_Canceled
INN19874,2,0,Single,38,Online,0,0,0,Canceled
INN19875,2,0,Single,1,Online,0,0,0,Canceled
INN19876,2,0,Single,91,Offline,0,0,0,Not_Canceled
INN19877,2,0,Single,108,Online,0,0,0,Not_Canceled
INN19878,2,0,Single,6,Corporate,0,0,0,Not_Canceled
INN19879,2,0,Single,84,Online,0,0,0,Not_Canceled
INN19880,1,0,Single,6,Corporate,0,0,0,Not_Canceled
INN19881,3,0,Single,200,Offline,0,0,0,Not_Canceled
INN19882,2,0,Single,247,Offline,0,0,0,Not_Canceled
INN19883,2,0,Single,24,Online,0,0,0,Canceled
INN19884,2,0,Single,97,Online,0,0,0,Not_Canceled
INN19885,2,0,Single,37,Online,0,0,0,Canceled
INN19886,1,0,Single,2,Complementary,0,0,0,Not_Canceled
INN19887,1,0,Single,0,Online,0,0,0,Not_Canceled
INN19888,2,0,Single,72,Online,0,0,0,Not_Canceled
INN19889,1,0,Single,271,Offline,0,0,0,Not_Canceled
INN19890,1,0,Single,256,Offline,0,0,0,Canceled
INN19891,1,0,Single,10,Corporate,0,0,0,Not_Canceled
INN19892,2,0,Single,39,Online,0,0,0,Not_Canceled
INN19893,1,0,Single,47,Online,0,0,0,Not_Canceled
INN19894,2,0,Single,39,Online,0,0,0,Canceled
INN19895,1,0,Single,12,Online,0,0,0,Not_Canceled
INN19896,2,0,Single,170,Online,0,0,0,Not_Canceled
INN19897,2,0,Single,5,Online,0,0,0,Not_Canceled
INN19898,2,0,Single,57,Online,0,0,0,Not_Canceled
INN19899,2,0,Single,418,Offline,0,0,0,Not_Canceled
INN19900,2,0,Single,121,Online,0,0,0,Not_Canceled
INN19901,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN19902,3,0,Single,85,Online,0,0,0,Not_Canceled
INN19903,2,0,Single,65,Offline,0,0,0,Canceled
INN19904,2,0,Single,40,Online,0,0,0,Not_Canceled
INN19905,2,0,Single,4,Online,0,0,0,Not_Canceled
INN19906,2,0,Single,95,Online,0,0,0,Not_Canceled
INN19907,2,0,Single,33,Online,0,0,0,Not_Canceled
INN19908,1,0,Single,41,Online,0,0,0,Not_Canceled
INN19909,2,0,Single,77,Online,0,0,0,Not_Canceled
INN19910,2,2,In relation,58,Online,0,0,0,Not_Canceled
INN19911,2,0,Single,52,Online,0,0,0,Not_Canceled
INN19912,2,2,In relation,98,Online,0,0,0,Not_Canceled
INN19913,2,0,Single,189,Online,0,0,0,Canceled
INN19914,1,0,Single,47,Online,0,0,0,Not_Canceled
INN19915,2,0,Single,19,Online,0,0,0,Not_Canceled
INN19916,2,0,Single,152,Online,0,0,0,Canceled
INN19917,2,0,Single,71,Offline,0,0,0,Canceled
INN19918,2,0,Single,20,Online,0,0,0,Not_Canceled
INN19919,1,0,Single,2,Offline,0,0,0,Not_Canceled
INN19920,1,0,Single,81,Online,0,0,0,Not_Canceled
INN19921,2,0,Single,22,Online,0,0,0,Not_Canceled
INN19922,1,0,Single,37,Online,0,0,0,Not_Canceled
INN19923,2,0,Single,12,Online,0,0,0,Canceled
INN19924,2,0,Single,58,Offline,0,0,0,Not_Canceled
INN19925,3,0,Single,143,Online,0,0,0,Canceled
INN19926,2,0,Single,279,Offline,0,0,0,Not_Canceled
INN19927,2,0,Single,130,Online,0,0,0,Not_Canceled
INN19928,2,0,Single,126,Offline,0,0,0,Not_Canceled
INN19929,1,0,Single,31,Online,0,0,0,Canceled
INN19930,2,0,Single,63,Online,0,0,0,Not_Canceled
INN19931,2,0,Single,39,Online,0,0,0,Canceled
INN19932,2,0,Single,54,Online,0,0,0,Not_Canceled
INN19933,2,0,Single,111,Online,0,0,0,Not_Canceled
INN19934,2,0,Single,148,Offline,0,0,0,Canceled
INN19935,2,0,Single,19,Online,0,0,0,Not_Canceled
INN19936,2,0,Single,168,Online,0,0,0,Not_Canceled
INN19937,1,0,Single,71,Offline,0,0,0,Not_Canceled
INN19938,2,0,Single,44,Offline,0,0,0,Not_Canceled
INN19939,2,0,Single,297,Online,0,0,0,Canceled
INN19940,3,0,Single,82,Online,0,0,0,Not_Canceled
INN19941,2,1,In relation,25,Online,0,0,0,Not_Canceled
INN19942,2,0,Single,66,Online,0,0,0,Canceled
